Volcano_Number,Volcano_Name,Eruption_Number,Activity_Type,ExplosivityIndexMax,ExplosivityIndexModifier,ActivityArea,ActivityUnit,StartEvidenceMethod,StartDateYearModifier,StartDateYear,StartDateMonth,StartDateDayModifier,StartDateDay,EndDateYearModifier,EndDateYear,EndDateMonth,EndDateDayModifier,EndDateDay,Longitude,Latitude
351080,Galeras,11344,Confirmed Eruption,2,,,,Isotopic: 14C (calibrated),,-2580,0,,0,,,,,,-77.37,1.22
351080,Galeras,11345,Confirmed Eruption,2,,,,Isotopic: 14C (calibrated),,-1160,0,,0,,,,,,-77.37,1.22
351080,Galeras,11376,Confirmed Eruption,1,?,El Pinta vent,,Observations: Reported,,2002,6,,7,,2002,6,?,7,-77.37,1.22
351080,Galeras,11377,Confirmed Eruption,3,,El Pinta vent,,Observations: Reported,,2004,7,,16,,2005,2,?,7,-77.37,1.22
351080,Galeras,11378,Confirmed Eruption,2,,,,Observations: Reported,,2005,11,,24,,2006,7,,12,-77.37,1.22
351080,Galeras,11379,Confirmed Eruption,3,?,,,Observations: Reported,,2007,10,,4,,2008,1,,17,-77.37,1.22
351080,Galeras,11380,Confirmed Eruption,3,,,,Observations: Reported,,2008,10,?,21,,2010,1,?,2,-77.37,1.22
351080,Galeras,11381,Confirmed Eruption,1,,Central cone,,Observations: Reported,,2010,8,,25,,2010,8,,25,-77.37,1.22
351080,Galeras,11370,Uncertain Eruption,2,,,,,,1973,5,,16,,,,,,-77.37,1.22
351080,Galeras,11371,Confirmed Eruption,1,?,,,Observations: Reported,,1974,7,,2,,1983,7,?,2,-77.37,1.22
351080,Galeras,11372,Confirmed Eruption,2,,El Pinta vent,,Observations: Reported,,1989,2,,19,,1989,5,,9,-77.37,1.22
351080,Galeras,11373,Confirmed Eruption,2,,,,Observations: Reported,,1990,1,,7,,1992,7,,16,-77.37,1.22
351080,Galeras,11374,Confirmed Eruption,2,,"Summit crater, west, SW, & south rims",,Observations: Reported,,1993,1,,14,,1993,6,,7,-77.37,1.22
351080,Galeras,11375,Confirmed Eruption,1,,,,Observations: Reported,,2000,3,,21,,2000,5,,18,-77.37,1.22
351080,Galeras,11364,Uncertain Eruption,,,,,,,1930,4,,17,,,,,,-77.37,1.22
351080,Galeras,11365,Confirmed Eruption,2,,,,Observations: Reported,,1932,10,,10,,,,,,-77.37,1.22
351080,Galeras,11366,Uncertain Eruption,,,,,,,1933,0,,0,,,,,,-77.37,1.22
351080,Galeras,11367,Confirmed Eruption,2,,,,Observations: Reported,,1936,2,,9,,1936,8,?,27,-77.37,1.22
351080,Galeras,11368,Uncertain Eruption,2,?,,,,,1947,7,,15,,,,,,-77.37,1.22
351080,Galeras,11369,Confirmed Eruption,2,,,,Observations: Reported,,1950,1,,12,,1950,9,,5,-77.37,1.22
351080,Galeras,11358,Uncertain Eruption,2,,,,,,1836,0,,0,,,,,,-77.37,1.22
351080,Galeras,11359,Confirmed Eruption,3,,,,Observations: Reported,,1865,10,,2,,1870,0,,0,-77.37,1.22
351080,Galeras,11360,Confirmed Eruption,2,,,,Observations: Reported,,1889,7,,3,,,,,,-77.37,1.22
351080,Galeras,11361,Confirmed Eruption,2,,,,Observations: Reported,,1891,0,,0,,,,,,-77.37,1.22
351080,Galeras,11362,Confirmed Eruption,2,,,,Observations: Reported,,1923,12,,8,,,,,,-77.37,1.22
351080,Galeras,11363,Confirmed Eruption,3,,,,Observations: Reported,,1924,10,,0,,1927,0,,0,-77.37,1.22
351080,Galeras,11352,Confirmed Eruption,3,,,,Observations: Reported,,1670,0,,0,,1736,0,,0,-77.37,1.22
351080,Galeras,11353,Confirmed Eruption,2,,,,Observations: Reported,,1754,0,,0,,1756,0,,0,-77.37,1.22
351080,Galeras,11354,Confirmed Eruption,2,,,,Observations: Reported,,1796,11,,0,,1801,0,,0,-77.37,1.22
351080,Galeras,11355,Confirmed Eruption,2,,,,Observations: Reported,,1823,6,,17,,1823,6,,24,-77.37,1.22
351080,Galeras,11356,Confirmed Eruption,3,,,,Observations: Reported,,1828,10,,24,,1834,3,,0,-77.37,1.22
351080,Galeras,11357,Confirmed Eruption,2,,,,Observations: Reported,,1834,0,,0,,,,,,-77.37,1.22
351080,Galeras,11346,Confirmed Eruption,2,,,,Isotopic: 14C (calibrated),,-490,0,,0,,,,,,-77.37,1.22
351080,Galeras,11347,Confirmed Eruption,2,,,,Isotopic: 14C (calibrated),,890,0,,0,,,,,,-77.37,1.22
351080,Galeras,11348,Confirmed Eruption,3,^,,,Observations: Reported,,1535,0,,0,,,,,,-77.37,1.22
351080,Galeras,11349,Confirmed Eruption,3,,,,Observations: Reported,,1580,12,,7,,1580,12,,7,-77.37,1.22
351080,Galeras,11350,Confirmed Eruption,3,^,,,Observations: Reported,,1616,7,,4,,1616,7,,4,-77.37,1.22
351080,Galeras,11351,Confirmed Eruption,3,,,,Observations: Reported,,1641,0,,0,,1643,0,,0,-77.37,1.22
351090,Azufral,11382,Confirmed Eruption,,,,,Isotopic: 14C (uncalibrated),,-2095,0,,0,,,,,,-77.68,1.08
351090,Azufral,11383,Confirmed Eruption,,,,,Isotopic: 14C (uncalibrated),?,-1850,0,,0,,,,,,-77.68,1.08
351090,Azufral,11384,Confirmed Eruption,,,,,Isotopic: 14C (uncalibrated),,-1650,0,,0,,,,,,-77.68,1.08
351090,Azufral,11385,Confirmed Eruption,4,P,,,Isotopic: 14C (uncalibrated),?,-930,0,,0,,,,,,-77.68,1.08
351100,Cumbal,11386,Confirmed Eruption,2,,,,Observations: Reported,,1877,12,,0,,,,,,-77.87,0.95
351100,Cumbal,11387,Confirmed Eruption,2,,,,Observations: Reported,,1926,12,,20,,1926,12,,21,-77.87,0.95
351110,Chiles-Cerro Negro,11388,Confirmed Eruption,2,,Volcano Uncertain: possibly Reventador,,Observations: Reported,,1936,7,,17,,,,,,-77.938,0.817
390027,Takahe,19972,Confirmed Eruption,,,,,Sidereal: Ice Core,?,-7050,0,,0,,,,,,-112.08,-76.28
390027,Takahe,19973,Confirmed Eruption,,,,,Isotopic: Ar/Ar,,-6250,0,,0,,,,,,-112.08,-76.28
390027,Takahe,19974,Confirmed Eruption,,,,,Sidereal: Ice Core,?,-5550,0,,0,,,,,,-112.08,-76.28
390028,Hudson Mountains,19975,Confirmed Eruption,4,?,Hudson Mountains Subglacial Volcano,,Sidereal: Ice Core,,-207,,,,,,,,,-99.42,-74.33
390028,Hudson Mountains,19976,Uncertain Eruption,,,Webber Nunatak,,,,1985,7,,2,,,,,,-99.42,-74.33
390020,Erebus,13149,Confirmed Eruption,0,,North flank (Lower Hut lava flow),,Isotopic: Cosmic Ray Exposure,,-2950,0,,0,,,,,,167.17,-77.53
390020,Erebus,13150,Confirmed Eruption,0,,Western Crater (Upper Ice Tower flow),,Isotopic: Ar/Ar,,-2050,0,,0,,,,,,167.17,-77.53
390020,Erebus,13151,Confirmed Eruption,0,,,Northwest lava flow,Isotopic: Ar/Ar,,950,0,,0,,,,,,167.17,-77.53
390020,Erebus,13152,Confirmed Eruption,1,,,,Observations: Reported,,1841,1,?,28,,1841,2,,0,167.17,-77.53
390020,Erebus,13153,Uncertain Eruption,2,,,,,,1900,2,,0,,,,,,167.17,-77.53
390020,Erebus,13154,Confirmed Eruption,0,,,,Observations: Reported,,1903,1,,1,,,,,,167.17,-77.53
390020,Erebus,14127,Uncertain Eruption,,,,,,,1957,7,,2,,1958,7,,2,167.17,-77.53
390020,Erebus,13104,Confirmed Eruption,2,,,,Observations: Reported,,1947,2,,0,,,,,,167.17,-77.53
390020,Erebus,13105,Confirmed Eruption,2,,,,Observations: Reported,,1955,7,,2,,,,,,167.17,-77.53
390020,Erebus,20616,Confirmed Eruption,0,,,,Observations: Reported,,1963,11,<,16,,,,,,167.17,-77.53
390020,Erebus,13161,Confirmed Eruption,1,,,,Observations: Reported,,1972,1,?,3,,,,,,167.17,-77.53
390020,Erebus,13162,Confirmed Eruption,2,,,,Observations: Reported,,1972,12,<,16,>,2024,12,,22,167.17,-77.53
390020,Erebus,19977,Confirmed Eruption,0,,NNW flank,Nausea Knob lava flow,Isotopic: Ar/Ar,,-8050,0,,0,,,,,,167.17,-77.53
390020,Erebus,19978,Confirmed Eruption,0,,NW flank,Tramway lava flow,Isotopic: Ar/Ar,,-7050,0,,0,,,,,,167.17,-77.53
390020,Erebus,19979,Confirmed Eruption,0,,NE flank,,Isotopic: Cosmic Ray Exposure,,-4550,0,,0,,,,,,167.17,-77.53
390020,Erebus,19980,Confirmed Eruption,0,,"Lower Ice Tower Ridge, S lava flows",,Isotopic: Cosmic Ray Exposure,,-4050,0,,0,,,,,,167.17,-77.53
390020,Erebus,13155,Confirmed Eruption,2,,,,Observations: Reported,,1908,3,,0,,1908,11,,0,167.17,-77.53
390020,Erebus,13156,Confirmed Eruption,2,,,,Observations: Reported,,1911,4,,0,,1911,6,,0,167.17,-77.53
390020,Erebus,13157,Confirmed Eruption,2,,,,Observations: Reported,,1911,10,,0,,,,,,167.17,-77.53
390020,Erebus,13158,Confirmed Eruption,2,,,,Observations: Reported,,1912,12,,12,,,,,,167.17,-77.53
390020,Erebus,13159,Confirmed Eruption,2,,,,Observations: Reported,,1915,3,,22,,,,,,167.17,-77.53
390020,Erebus,13160,Confirmed Eruption,2,,,,Observations: Reported,,1915,8,,0,,,,,,167.17,-77.53
390031,Penguin Island,13163,Confirmed Eruption,,,Deacon Peak,,Chem/Bio: Lichenometry,?,1683,0,,0,,,,,,-57.93,-62.1
390031,Penguin Island,13164,Confirmed Eruption,,,Deacon Peak,,Observations: Reported,?,1850,0,,0,,,,,,-57.93,-62.1
390031,Penguin Island,13165,Confirmed Eruption,,,NE flank (Petrel Crater),,Chem/Bio: Lichenometry,?,1905,0,,0,,,,,,-57.93,-62.1
390030,Deception Island,13166,Confirmed Eruption,,,,,Isotopic: 14C (uncalibrated),?,-6750,0,,0,,,,,,-60.6367,-62.9567
390030,Deception Island,13167,Confirmed Eruption,,,,,Isotopic: 14C (uncalibrated),?,-3250,0,,0,,,,,,-60.6367,-62.9567
390030,Deception Island,13168,Confirmed Eruption,,,,Tephra layer AP-14,Isotopic: 14C (uncalibrated),?,-2750,0,,0,,,,,,-60.6367,-62.9567
390030,Deception Island,13169,Confirmed Eruption,,,,Tephra layer AP-13,Isotopic: 14C (uncalibrated),?,-1550,0,,0,,,,,,-60.6367,-62.9567
390030,Deception Island,13170,Confirmed Eruption,,,,Tephra layer AP-12,Isotopic: 14C (uncalibrated),?,-800,0,,0,,,,,,-60.6367,-62.9567
390030,Deception Island,13171,Confirmed Eruption,,,,Tephra layer AP-11,Isotopic: 14C (uncalibrated),?,-750,0,,0,,,,,,-60.6367,-62.9567
390030,Deception Island,13195,Confirmed Eruption,3,,NE of Telefon Bay,,Observations: Reported,,1970,8,,12,,,,,,-60.6367,-62.9567
390030,Deception Island,13196,Uncertain Eruption,,,,,,,1972,9,,29,,1972,9,,29,-60.6367,-62.9567
390030,Deception Island,13197,Uncertain Eruption,,,,,,,1987,7,,23,,,,,,-60.6367,-62.9567
390030,Deception Island,13187,Uncertain Eruption,,,"Crater Lake, Mt. Kirkwood area",,,<,1839,0,,0,,,,,,-60.6367,-62.9567
390030,Deception Island,13188,Confirmed Eruption,2,,S caldera rim (flanks of Mt Kirkwood),,Observations: Reported,,1842,2,,0,,,,,,-60.6367,-62.9567
390030,Deception Island,13189,Confirmed Eruption,,,SE side of caldera bay (Kroner Lake),,Correlation: Tephrochronology,,1871,0,,0,,,,,,-60.6367,-62.9567
390030,Deception Island,13191,Confirmed Eruption,3,?,SW part of island,,Observations: Reported,,1912,0,,0,,,,,,-60.6367,-62.9567
390030,Deception Island,13193,Confirmed Eruption,3,,"North side (Telefon Bay, Yelcho I)",,Observations: Reported,,1967,12,,4,,1967,12,,7,-60.6367,-62.9567
390030,Deception Island,13194,Confirmed Eruption,3,,West side of Mount Pond,,Observations: Reported,,1969,2,,21,,1969,3,,16,-60.6367,-62.9567
390030,Deception Island,13178,Confirmed Eruption,,,,Tephra layer AP-4,Isotopic: 14C (uncalibrated),?,900,0,,0,,,,,,-60.6367,-62.9567
390030,Deception Island,13179,Confirmed Eruption,,,,Tephra layer AP-3,Isotopic: 14C (uncalibrated),?,1200,0,,0,,,,,,-60.6367,-62.9567
390030,Deception Island,13180,Confirmed Eruption,,,,Tephra layer AP-2,Isotopic: 14C (uncalibrated),?,1500,0,,0,,,,,,-60.6367,-62.9567
390030,Deception Island,13181,Confirmed Eruption,,,,Tephra layer AP-1,Sidereal: Ice Core,,1641,0,,0,,,,,,-60.6367,-62.9567
390030,Deception Island,13182,Confirmed Eruption,,,N side caldera bay (near Telefon Bay),,Observations: Reported,<,1800,0,,0,,,,,,-60.6367,-62.9567
390030,Deception Island,13183,Confirmed Eruption,,,NE side caldera bay (Pendulum Cove),,Observations: Reported,,1827,0,,0,,,,,,-60.6367,-62.9567
390030,Deception Island,13172,Confirmed Eruption,,,,Tephra layer AP-10,Isotopic: 14C (uncalibrated),?,-700,0,,0,,,,,,-60.6367,-62.9567
390030,Deception Island,13173,Confirmed Eruption,,,,Tephra layer AP-9,Isotopic: 14C (uncalibrated),?,-550,0,,0,,,,,,-60.6367,-62.9567
390030,Deception Island,13174,Confirmed Eruption,,,,Tephra layer AP-8,Isotopic: 14C (uncalibrated),?,-250,0,,0,,,,,,-60.6367,-62.9567
390030,Deception Island,13175,Confirmed Eruption,,,,Tephra layer AP-7,Isotopic: 14C (uncalibrated),?,-100,0,,0,,,,,,-60.6367,-62.9567
390030,Deception Island,13176,Confirmed Eruption,,,,Tephra layer AP-6,Isotopic: 14C (uncalibrated),?,100,0,,0,,,,,,-60.6367,-62.9567
390030,Deception Island,13177,Confirmed Eruption,,,,Tephra layer AP-5,Isotopic: 14C (uncalibrated),?,600,0,,0,,,,,,-60.6367,-62.9567
390041,Paulet,13198,Uncertain Eruption,,,,,,,1850,0,,0,,,,,,-55.78,-63.579
390050,Seal Nunataks Volcanic Field,13199,Uncertain Eruption,1,,Lindenberg Island,,,,1893,12,,11,,,,,,-60.05,-65.03
390050,Seal Nunataks Volcanic Field,13200,Uncertain Eruption,,,"Dallman, Murdoch",,,,1980,6,,15,,,,,,-60.05,-65.03
222010,Lake Turkana Central Island,13959,Uncertain Eruption,1,,East side of Central Island,,,,1974,7,?,22,,1974,7,,27,36.0365,3.496
245010,Taveuni,14817,Confirmed Eruption,2,,,,Isotopic: 14C (calibrated),,-8040,0,,0,,,,,,-179.9644,-16.8412
245010,Taveuni,14818,Confirmed Eruption,2,,,,Isotopic: 14C (calibrated),,-6560,0,,0,,,,,,-179.9644,-16.8412
245010,Taveuni,14819,Confirmed Eruption,2,,,,Isotopic: 14C (calibrated),,-5920,0,,0,,,,,,-179.9644,-16.8412
245010,Taveuni,14820,Confirmed Eruption,2,,,,Isotopic: 14C (calibrated),,-5230,0,,0,,,,,,-179.9644,-16.8412
245010,Taveuni,14821,Confirmed Eruption,2,,,,Isotopic: 14C (calibrated),,-4800,0,,0,,,,,,-179.9644,-16.8412
245010,Taveuni,14822,Confirmed Eruption,2,,,,Isotopic: 14C (calibrated),,-3580,0,,0,,,,,,-179.9644,-16.8412
245010,Taveuni,14847,Confirmed Eruption,2,,Southern Taveuni (Vana Kei Vuna),,Isotopic: 14C (calibrated),,1160,0,,0,,,,,,-179.9644,-16.8412
245010,Taveuni,14848,Confirmed Eruption,2,,,,Correlation: Tephrochronology,,1350,0,,0,,,,,,-179.9644,-16.8412
245010,Taveuni,14849,Confirmed Eruption,0,,Central Taveuni (Tutu area),,Isotopic: 14C (calibrated),,1420,0,,0,,,,,,-179.9644,-16.8412
245010,Taveuni,14850,Confirmed Eruption,0,,Near South Cape,,Isotopic: 14C (calibrated),,1550,0,,0,,,,,,-179.9644,-16.8412
245010,Taveuni,14841,Confirmed Eruption,2,,Central Taveuni (Tagimoucea area),,Isotopic: 14C (calibrated),,480,0,,0,,,,,,-179.9644,-16.8412
245010,Taveuni,14842,Confirmed Eruption,2,,"South Taveuni (Tavuyaga, Ngatutu, Ngatavo)",,Isotopic: 14C (calibrated),,520,0,,0,,,,,,-179.9644,-16.8412
245010,Taveuni,14843,Confirmed Eruption,2,,,,Isotopic: 14C (calibrated),,640,0,,0,,,,,,-179.9644,-16.8412
245010,Taveuni,14844,Confirmed Eruption,2,,,,Correlation: Tephrochronology,?,770,0,,0,,,,,,-179.9644,-16.8412
245010,Taveuni,14845,Confirmed Eruption,2,,,,Correlation: Tephrochronology,?,880,0,,0,,,,,,-179.9644,-16.8412
245010,Taveuni,14846,Confirmed Eruption,2,,,,Correlation: Tephrochronology,?,1020,0,,0,,,,,,-179.9644,-16.8412
245010,Taveuni,14835,Confirmed Eruption,2,,,,Isotopic: 14C (calibrated),,-90,0,,0,,,,,,-179.9644,-16.8412
245010,Taveuni,14836,Confirmed Eruption,0,,,,Isotopic: 14C (calibrated),,220,0,,0,,,,,,-179.9644,-16.8412
245010,Taveuni,14837,Confirmed Eruption,1,,Central Taveuni (west of Lake Tagimoucea),,Correlation: Tephrochronology,?,270,0,,0,,,,,,-179.9644,-16.8412
245010,Taveuni,14838,Confirmed Eruption,2,,,,Isotopic: 14C (calibrated),,320,0,,0,,,,,,-179.9644,-16.8412
245010,Taveuni,14839,Confirmed Eruption,2,,Central Taveuni (Des Voeux Peak area),,Correlation: Tephrochronology,?,350,0,,0,,,,,,-179.9644,-16.8412
245010,Taveuni,14840,Confirmed Eruption,2,,,,Isotopic: 14C (calibrated),,400,0,,0,,,,,,-179.9644,-16.8412
245010,Taveuni,14829,Confirmed Eruption,2,,,,Correlation: Tephrochronology,?,-1020,0,,0,,,,,,-179.9644,-16.8412
245010,Taveuni,14830,Confirmed Eruption,2,,,,Correlation: Tephrochronology,?,-680,0,,0,,,,,,-179.9644,-16.8412
245010,Taveuni,14831,Confirmed Eruption,2,,,,Correlation: Tephrochronology,?,-600,0,,0,,,,,,-179.9644,-16.8412
245010,Taveuni,14832,Confirmed Eruption,2,,,,Isotopic: 14C (calibrated),,-400,0,,0,,,,,,-179.9644,-16.8412
245010,Taveuni,14833,Confirmed Eruption,2,,,,Isotopic: 14C (calibrated),,-330,0,,0,,,,,,-179.9644,-16.8412
245010,Taveuni,14834,Confirmed Eruption,2,,,,Correlation: Tephrochronology,?,-200,0,,0,,,,,,-179.9644,-16.8412
245010,Taveuni,14823,Confirmed Eruption,2,,,,Isotopic: 14C (calibrated),,-3200,0,,0,,,,,,-179.9644,-16.8412
245010,Taveuni,14824,Confirmed Eruption,2,,,,Correlation: Tephrochronology,?,-1700,0,,0,,,,,,-179.9644,-16.8412
245010,Taveuni,14825,Confirmed Eruption,2,,,,Correlation: Tephrochronology,?,-1450,0,,0,,,,,,-179.9644,-16.8412
245010,Taveuni,14826,Confirmed Eruption,2,,,,Correlation: Tephrochronology,?,-1300,0,,0,,,,,,-179.9644,-16.8412
245010,Taveuni,14827,Confirmed Eruption,2,,,,Correlation: Tephrochronology,?,-1200,0,,0,,,,,,-179.9644,-16.8412
245010,Taveuni,14828,Confirmed Eruption,2,,,,Correlation: Tephrochronology,?,-1100,0,,0,,,,,,-179.9644,-16.8412
245030,Nabukelevu,14851,Confirmed Eruption,,,Summit lava dome,,Isotopic: 14C (calibrated),,-580,0,,0,,,,,,177.9815,-19.1181
245030,Nabukelevu,14852,Confirmed Eruption,,,West side of summit dome complex,,Isotopic: 14C (calibrated),?,340,0,,0,,,,,,177.9815,-19.1181
245030,Nabukelevu,14853,Confirmed Eruption,,,Dome NW of summit,,Isotopic: 14C (calibrated),,1660,0,,0,,,,,,177.9815,-19.1181
250010,St. Andrew Strait,14854,Confirmed Eruption,,,Lou Island (Bedal volcano),,Isotopic: 14C (uncalibrated),,-240,0,,0,,,,,,147.35,-2.38
250010,St. Andrew Strait,14856,Confirmed Eruption,,,Lou Island (Bedal volcano),,Isotopic: 14C (uncalibrated),?,350,0,,0,,,,,,147.35,-2.38
250010,St. Andrew Strait,14857,Confirmed Eruption,2,,Tuluman,,Observations: Reported,,1883,3,,28,,,,,,147.35,-2.38
250010,St. Andrew Strait,14858,Confirmed Eruption,2,,Tuluman,,Observations: Reported,,1953,6,,27,,1957,1,,28,147.35,-2.38
250010,St. Andrew Strait,14859,Uncertain Eruption,0,,Tuluman (?),,,,1931,0,,0,,,,,,147.35,-2.38
250030,Central Bismarck Sea,14860,Confirmed Eruption,0,,,,Observations: Hydrophonic,,1972,1,,8,,1972,1,,12,147.78,-3.03
251002,Kadovar,22246,Confirmed Eruption,2,,Summit and SE flank,,Observations: Reported,,2018,1,,5,,2023,5,,14,144.588,-3.608
251002,Kadovar,14864,Uncertain Eruption,,,,,,,1700,4,,0,,,,,,144.588,-3.608
251010,Bam,14867,Confirmed Eruption,3,,,,Observations: Reported,,1872,0,,0,,,,,,144.818,-3.613
251010,Bam,14868,Confirmed Eruption,2,,,,Observations: Reported,,1874,5,,20,,,,,,144.818,-3.613
251010,Bam,14869,Confirmed Eruption,3,,,,Observations: Reported,,1877,11,,13,,,,,,144.818,-3.613
251010,Bam,14870,Uncertain Eruption,,,,,,,1883,3,,0,,,,,,144.818,-3.613
251010,Bam,14872,Uncertain Eruption,,,,,,,1885,5,,20,,,,,,144.818,-3.613
251010,Bam,14873,Uncertain Eruption,,,,,,,1888,0,,0,,,,,,144.818,-3.613
251010,Bam,14888,Confirmed Eruption,2,,,,Observations: Reported,,1958,3,,11,,1958,4,?,19,144.818,-3.613
251010,Bam,14889,Confirmed Eruption,2,,,,Observations: Reported,,1958,9,,5,,1958,9,,10,144.818,-3.613
251010,Bam,14890,Confirmed Eruption,2,,,,Observations: Reported,,1959,4,,2,,1959,10,,31,144.818,-3.613
251010,Bam,14891,Confirmed Eruption,2,,,,Observations: Reported,,1960,4,,28,,1960,7,,6,144.818,-3.613
251010,Bam,14880,Confirmed Eruption,2,,,,Observations: Reported,,1924,0,,0,,,,,,144.818,-3.613
251010,Bam,14881,Uncertain Eruption,,,,,,,1936,7,,0,,1939,4,,0,144.818,-3.613
251010,Bam,14883,Confirmed Eruption,2,,,,Observations: Reported,,1944,0,,0,,,,,,144.818,-3.613
251010,Bam,14885,Confirmed Eruption,2,,,,Observations: Reported,,1947,3,,13,,,,,,144.818,-3.613
251010,Bam,14886,Confirmed Eruption,2,,,,Observations: Reported,,1954,8,,3,,1957,1,,2,144.818,-3.613
251010,Bam,14887,Confirmed Eruption,1,,,,Observations: Reported,,1957,10,,26,,1957,10,,26,144.818,-3.613
251010,Bam,14874,Uncertain Eruption,,,,,,,1897,0,,0,,1898,0,,0,144.818,-3.613
251010,Bam,14875,Confirmed Eruption,2,,,,Observations: Reported,,1907,11,,0,,,,,,144.818,-3.613
251010,Bam,14876,Confirmed Eruption,2,,,,Observations: Reported,,1908,7,,12,,,,,,144.818,-3.613
251010,Bam,14877,Confirmed Eruption,2,,,,Observations: Reported,,1909,4,,19,,1909,9,,13,144.818,-3.613
251010,Bam,14878,Confirmed Eruption,,,,,Observations: Reported,,1913,0,,0,,,,,,144.818,-3.613
251010,Bam,14879,Confirmed Eruption,,,,,Observations: Reported,,1918,9,,18,,,,,,144.818,-3.613
251020,Manam,14892,Confirmed Eruption,2,?,,,Observations: Reported,,1616,7,,6,,,,,,145.037,-4.08
251020,Manam,14893,Confirmed Eruption,2,,,,Observations: Reported,,1643,4,,21,,,,,,145.037,-4.08
251020,Manam,14894,Confirmed Eruption,,,South Crater,,Observations: Reported,,1700,4,,2,,,,,,145.037,-4.08
251020,Manam,14895,Confirmed Eruption,2,,,,Observations: Reported,,1830,0,,0,,,,,,145.037,-4.08
251020,Manam,14896,Confirmed Eruption,2,,South Crater,,Observations: Reported,,1877,10,,29,,1877,11,>,13,145.037,-4.08
251020,Manam,14897,Uncertain Eruption,,,,,,,1884,0,,0,,,,,,145.037,-4.08
251020,Manam,14934,Confirmed Eruption,4,?,"South Crater, Main Crater",,Observations: Reported,,2004,10,,24,,2009,12,?,12,145.037,-4.08
251020,Manam,14935,Confirmed Eruption,3,,"South Crater, Main Crater",,Observations: Reported,,2010,8,?,10,,2013,12,>,15,145.037,-4.08
251020,Manam,22578,Confirmed Eruption,4,,Southern and Main Craters,,Observations: Satellite (infrared),,2018,5,,10,>,2024,12,,19,145.037,-4.08
251020,Manam,20956,Confirmed Eruption,4,,Southern and Main craters,,Observations: Reported,,2014,6,,29,,2018,1,,10,145.037,-4.08
251020,Manam,14928,Confirmed Eruption,2,,South Crater,,Observations: Reported,,2000,6,,3,,2000,6,,4,145.037,-4.08
251020,Manam,14929,Confirmed Eruption,2,,,,Observations: Reported,,2001,6,,14,,2001,6,?,25,145.037,-4.08
251020,Manam,14930,Confirmed Eruption,3,?,South Crater,,Observations: Reported,,2002,1,,13,,2002,5,,21,145.037,-4.08
251020,Manam,14931,Confirmed Eruption,2,,,,Observations: Reported,,2002,10,,31,,,,,,145.037,-4.08
251020,Manam,14932,Confirmed Eruption,1,,Main Crater,,Observations: Reported,,2003,5,,17,,2003,5,,23,145.037,-4.08
251020,Manam,14933,Confirmed Eruption,1,,Main Crater,,Observations: Reported,,2003,10,,26,,2004,3,,28,145.037,-4.08
251020,Manam,14922,Confirmed Eruption,2,,South Crater,,Observations: Reported,,1961,7,,16,,1961,9,,16,145.037,-4.08
251020,Manam,14923,Confirmed Eruption,2,,South Crater,,Observations: Reported,,1962,4,,16,,,,,,145.037,-4.08
251020,Manam,14924,Confirmed Eruption,2,,South Crater,,Observations: Reported,,1963,2,,15,,1963,5,>,8,145.037,-4.08
251020,Manam,14925,Confirmed Eruption,2,,South Crater,,Observations: Reported,,1963,11,,26,,1964,4,,16,145.037,-4.08
251020,Manam,14926,Confirmed Eruption,2,,South Crater,,Observations: Reported,,1965,7,,2,,1966,1,>,25,145.037,-4.08
251020,Manam,14927,Confirmed Eruption,3,,"South Crater, Main Crater",,Observations: Reported,,1974,3,?,4,,1999,11,?,9,145.037,-4.08
251020,Manam,14916,Confirmed Eruption,3,,South Crater,,Observations: Reported,,1946,12,,1,,1947,9,,0,145.037,-4.08
251020,Manam,14917,Confirmed Eruption,2,,,,Observations: Reported,,1953,4,,16,,1953,8,,16,145.037,-4.08
251020,Manam,14918,Confirmed Eruption,2,,,,Observations: Reported,,1954,5,,16,,1954,6,,16,145.037,-4.08
251020,Manam,14919,Confirmed Eruption,3,,"South Crater, Main Crater",,Observations: Reported,,1956,12,,8,,1958,8,,16,145.037,-4.08
251020,Manam,14920,Confirmed Eruption,2,,South Crater,,Observations: Reported,,1959,6,,16,,1959,7,,16,145.037,-4.08
251020,Manam,14921,Confirmed Eruption,2,,"Main Crater, South Crater",,Observations: Reported,,1959,12,,16,,1960,12,>,16,145.037,-4.08
251020,Manam,14910,Uncertain Eruption,2,?,,,,,1923,0,,0,,,,,,145.037,-4.08
251020,Manam,14911,Uncertain Eruption,2,?,,,,,1924,0,,0,,,,,,145.037,-4.08
251020,Manam,14912,Confirmed Eruption,2,?,,,Observations: Reported,,1925,0,,0,,,,,,145.037,-4.08
251020,Manam,14913,Confirmed Eruption,2,,,,Observations: Reported,,1926,3,,0,,1928,3,,1,145.037,-4.08
251020,Manam,14914,Confirmed Eruption,2,,,,Observations: Reported,,1932,0,,0,,1934,0,,0,145.037,-4.08
251020,Manam,14915,Confirmed Eruption,3,,"Main Crater, South Crater",,Observations: Reported,,1936,9,,0,,1939,0,,0,145.037,-4.08
251020,Manam,14904,Uncertain Eruption,,,,,,,1907,0,,0,,,,,,145.037,-4.08
251020,Manam,14905,Confirmed Eruption,2,,,,Observations: Reported,,1909,0,,0,?,1914,0,,0,145.037,-4.08
251020,Manam,14906,Confirmed Eruption,2,,,,Observations: Reported,,1917,0,,0,,,,,,145.037,-4.08
